image_name,pore_id,area_px,bbox_r0,bbox_c0,bbox_r1,bbox_c1,p,A,w,b,c,a,m,Lb,Wb,dH,pHull,Ahull,ece,L_maj,L_min,d_BC,feret_major,feret_minor,w_f,DL_Circ,DL_Rec,DL_Com,DL_Elo,CI_Circ,CI_AR,CI_Con,CI_Sol,LL_Circ,LL_AR,LL_Elo,LL_Con,LL_Sol,LI_AR,LI_Con,LI_Sol,SC_Circ,SC_Rec,SC_ARF,SC_AR,FF,Reg
S1_Grao_2,206,142,484,704,505,716,56.769553,142.000000,8.649975,21.237180,42.242451,21.000000,6.409091,20.000000,14.000000,13.446190,55.941125,173.000000,56.013533,23.278846,8.603393,21.377558,22.377542,8.649975,21.237180,1.343898,0.949732,0.772995,3.276596,0.553691,2.705775,0.986683,0.820809,0.744104,0.700000,0.300000,0.985407,0.820809,0.369580,0.985407,0.820809,0.395624,0.772995,0.407303,2.455172,0.553691,0.169327
S1_Grao_2,207,1214,486,1468,531,1504,146.994949,1214.000000,36.000000,45.000000,123.513456,45.000000,26.456522,42.000000,41.000000,39.315554,137.296465,1277.000000,139.142466,46.298370,34.297744,46.615448,47.615122,36.000000,45.000000,1.190113,0.907376,0.749383,1.700904,0.706031,1.349895,0.946580,0.950666,0.840256,0.976190,0.023810,0.934022,0.950666,0.740798,0.934022,0.950666,0.711327,0.749383,0.800000,1.250000,0.706031,0.376354
S1_Grao_2,208,174,491,752,513,763,62.083261,174.000000,10.786387,22.161123,46.760544,23.000000,7.739130,22.000000,12.000000,14.884343,57.112698,201.000000,55.004700,21.844520,10.597460,22.203603,23.203597,10.786387,22.161123,1.327685,0.942154,0.727916,2.971910,0.567296,2.061298,0.885983,0.865672,0.753191,0.545455,0.454545,0.919937,0.865672,0.485131,0.919937,0.865672,0.449379,0.727916,0.486726,2.054545,0.567296,0.185568
S1_Grao_2,210,130,503,413,514,429,51.012193,130.000000,12.727922,13.435029,40.418166,14.000000,9.642857,16.000000,11.000000,12.865502,46.870058,144.000000,45.979964,16.363459,10.841933,16.124515,17.031205,12.727922,13.435029,1.262111,0.974894,0.760234,1.451852,0.627777,1.509275,0.901352,0.902778,0.792324,0.687500,0.312500,0.918801,0.902778,0.662570,0.918801,0.902778,0.636620,0.760234,0.947368,1.055556,0.627777,0.303831
S1_Grao_2,211,499,505,380,570,393,162.752309,499.000000,12.151892,65.265634,79.187240,66.000000,7.500000,64.000000,16.000000,25.206081,145.355339,694.000000,159.274183,72.555305,10.588754,65.276336,66.276322,12.151892,65.265634,2.055285,1.051133,0.629176,8.800000,0.236732,6.852110,0.978629,0.719020,0.486551,0.250000,0.750000,0.893108,0.719020,0.145940,0.893108,0.719020,0.149107,0.629176,0.186191,5.370821,0.236732,0.022209
S1_Grao_2,212,152,505,1439,520,1453,57.254834,152.000000,14.138313,14.467111,43.704557,15.000000,10.866667,16.000000,15.000000,13.911593,51.455844,186.000000,49.788399,15.445174,14.136353,16.241690,17.124410,14.138313,14.467111,1.310043,1.000769,0.743129,1.380368,0.582679,1.092585,0.869593,0.817204,0.763334,0.937500,0.062500,0.898716,0.817204,0.915260,0.898716,0.817204,0.733654,0.743129,0.977273,1.023256,0.582679,0.317676
S1_Grao_2,214,64,509,328,519,338,33.698485,64.000000,7.778175,8.485281,28.359262,10.000000,6.800000,9.000000,9.000000,9.027033,32.870058,72.000000,32.035596,9.901246,8.838199,10.387908,11.197983,7.778175,8.485281,1.188271,1.036019,0.969697,1.470588,0.708221,1.120279,0.950654,0.888889,0.841559,1.000000,0.000000,0.975416,0.888889,0.892635,0.975416,0.888889,0.755151,0.969697,0.916667,1.090909,0.708221,0.518608
S1_Grao_2,215,288,509,574,542,608,113.681241,288.000000,11.486474,44.031484,60.159079,38.000000,6.466667,43.000000,13.000000,19.149229,105.195959,438.000000,110.426972,47.962222,11.030790,44.045431,45.045408,11.486474,44.031484,1.889677,1.023824,0.569433,5.876289,0.280043,4.348032,0.971374,0.657534,0.529191,0.302326,0.697674,0.925359,0.657534,0.229989,0.925359,0.657534,0.189017,0.569433,0.260870,3.833333,0.280043,0.030142
S1_Grao_2,218,95,515,74,533,87,51.012193,95.000000,5.752237,20.017786,34.551486,21.000000,4.476190,19.000000,10.000000,10.998080,50.183766,116.000000,51.590310,22.860067,5.702539,20.124612,21.124585,5.752237,20.017786,1.476411,0.989758,0.825032,4.691489,0.458760,4.008752,1.011333,0.818966,0.677318,0.526316,0.473684,0.983760,0.818966,0.249454,0.983760,0.818966,0.298661,0.825032,0.287356,3.480000,0.458760,0.113041
S1_Grao_2,219,183,515,795,540,810,73.396970,183.000000,13.685100,24.564469,47.954623,23.000000,7.360000,25.000000,15.000000,15.264430,66.426407,254.000000,64.857669,26.014942,11.315122,25.019992,26.019988,13.685100,24.564469,1.530550,0.959448,0.544372,3.125000,0.426879,2.299130,0.883656,0.720472,0.653360,0.600000,0.400000,0.905029,0.720472,0.434947,0.905029,0.720472,0.372209,0.544372,0.557110,1.794979,0.426879,0.086494
S1_Grao_2,222,651,519,345,588,378,152.066017,551.000000,21.108333,69.200017,83.210998,49.000000,9.528571,59.000000,50.000000,26.486883,174.024387,882.000000,173.684098,61.776678,17.552315,70.035705,71.035496,21.108333,69.200017,1.827475,0.841927,0.377217,5.142429,0.299431,3.519574,1.142162,0.624717,0.547203,0.847458,0.152542,1.144400,0.624717,0.284125,1.144400,0.624717,0.143029,0.377217,0.305034,3.278327,0.299431,0.016155
S1_Grao_2,224,196,520,713,535,738,74.811183,196.000000,13.038266,22.651735,49.628708,23.000000,8.333333,22.000000,19.000000,15.797308,67.012193,261.000000,67.611832,25.457198,12.225163,25.179357,26.179312,13.038266,22.651735,1.507418,1.048069,0.663643,2.760000,0.440081,2.082361,0.903766,0.750958,0.663386,0.863636,0.136364,0.895751,0.750958,0.480224,0.895751,0.750958,0.393620,0.663643,0.575597,1.737327,0.440081,0.114959
S1_Grao_2,228,62,524,781,535,789,32.041631,62.000000,6.363961,9.899495,27.912631,11.000000,5.818182,10.000000,9.000000,8.884866,32.041631,66.000000,30.661635,12.122022,6.707458,11.401754,12.401650,6.363961,9.899495,1.147926,0.985081,0.984127,1.890625,0.758879,1.807245,0.956931,0.939394,0.871136,0.900000,0.100000,1.000000,0.939394,0.553328,1.000000,0.939394,0.607237,0.984127,0.642857,1.555556,0.758879,0.453505
S1_Grao_2,230,639,529,631,569,693,179.965512,639.000000,19.827899,69.351102,89.609770,42.000000,9.171429,56.000000,49.000000,28.523676,168.752309,1075.000000,177.637616,81.624774,15.496738,69.354164,70.354148,19.827899,69.351102,2.008325,1.009013,0.464698,4.579439,0.247932,5.267223,0.987065,0.594419,0.497927,0.875000,0.125000,0.937692,0.594419,0.189853,0.937692,0.594419,0.169148,0.464698,0.285906,3.497653,0.247932,0.019488
S1_Grao_2,231,583,529,994,553,1037,144.894444,583.000000,21.306327,43.088394,85.593189,41.000000,13.477273,43.000000,28.000000,27.245158,120.426407,880.000000,120.361616,51.472851,20.556700,43.539310,44.416575,21.306327,43.088394,1.692827,1.125049,0.635038,3.042159,0.348959,2.503945,0.830685,0.662500,0.590728,0.651163,0.348837,0.831132,0.662500,0.399370,0.831132,0.662500,0.391576,0.635038,0.494479,2.022329,0.348959,0.086774
S1_Grao_2,236,320,547,116,579,134,90.811183,320.000000,14.968933,32.038770,63.413237,30.000000,9.968750,29.000000,23.000000,20.185060,85.254834,406.000000,88.235537,33.975333,14.122511,32.382247,33.280024,14.968933,32.038770,1.432054,0.965918,0.667242,3.009404,0.487620,2.405757,0.971637,0.788177,0.698298,0.793103,0.206897,0.938814,0.788177,0.415670,0.938814,0.788177,0.388549,0.667242,0.467213,2.140351,0.487620,0.126418
S1_Grao_2,238,286,554,563,579,593,101.195959,286.000000,23.959579,27.346968,59.949829,24.000000,10.321429,29.000000,25.000000,19.082623,91.740115,450.000000,98.746287,26.853050,22.528559,32.100157,31.594070,23.959579,27.346968,1.688011,0.986190,0.436493,2.325260,0.350953,1.191956,0.975793,0.635556,0.592413,0.862069,0.137931,0.906559,0.635556,0.838957,0.906559,0.635556,0.353396,0.436493,0.876133,1.141379,0.350953,0.054136
S1_Grao_2,240,441,557,820,608,840,134.852814,441.000000,16.392773,52.879112,74.443062,44.000000,8.148148,49.000000,27.000000,23.695963,124.911688,649.000000,135.938438,54.795663,14.452496,52.886671,53.886663,16.392773,52.879112,1.811489,0.973359,0.508747,5.400000,0.304739,3.791433,1.008050,0.679507,0.552032,0.551020,0.448980,0.926282,0.679507,0.263753,0.926282,0.679507,0.200750,0.508747,0.310005,3.225758,0.304739,0.031123
S1_Grao_2,242,61,559,1475,566,1485,29.798990,61.000000,6.363961,9.192388,27.686614,10.000000,5.800000,8.000000,8.000000,8.812923,29.798990,62.000000,28.594093,10.968347,7.084898,10.440307,11.440243,6.363961,9.192388,1.076296,0.957776,1.042735,1.724138,0.863250,1.548131,0.959566,0.983871,0.929113,1.000000,0.000000,1.000000,0.983871,0.645940,1.000000,0.983871,0.712547,1.042735,0.692308,1.444444,0.863250,0.641393
S1_Grao_2,243,86,562,1036,578,1044,43.941125,86.000000,7.033533,16.249887,32.874122,17.000000,5.117647,15.000000,9.000000,10.464158,41.455844,99.000000,38.082049,16.357100,6.922710,16.278821,17.278803,7.033533,16.249887,1.336648,0.943614,0.752445,3.321839,0.559714,2.362817,0.866661,0.868687,0.748140,0.600000,0.400000,0.943441,0.868687,0.423224,0.943441,0.868687,0.413202,0.752445,0.432836,2.310345,0.559714,0.174022
S1_Grao_2,244,267,567,597,580,629,86.225397,267.000000,12.403397,31.868583,57.924269,31.000000,8.090909,31.000000,13.000000,18.437868,78.769553,321.000000,76.214315,32.004159,11.247275,32.015621,33.015620,12.403397,31.868583,1.488588,0.973815,0.675473,3.831461,0.451285,2.845503,0.883896,0.831776,0.671777,0.419355,0.580645,0.913531,0.831776,0.351432,0.913531,0.831776,0.331663,0.675473,0.389205,2.569343,0.451285,0.101101
S1_Grao_2,245,67,568,1362,580,1371,34.870058,67.000000,5.377549,12.419577,29.016320,13.000000,4.500000,12.000000,7.000000,9.236182,34.870058,72.000000,32.880937,14.392927,6.094729,13.000000,13.999932,5.377549,12.419577,1.201739,0.979654,1.003191,2.888889,0.692436,2.361537,0.942956,0.930556,0.832127,0.583333,0.416667,1.000000,0.930556,0.423453,1.000000,0.930556,0.504775,1.003191,0.432990,2.309524,0.692436,0.350640
S1_Grao_2,246,499,568,1405,598,1428,95.396970,499.000000,21.019039,30.231639,79.187240,31.000000,16.258065,29.000000,25.000000,25.206081,91.254834,556.000000,90.837239,31.992377,20.416703,30.985525,31.870651,21.019039,30.231639,1.204701,0.930690,0.785283,1.906746,0.689035,1.566971,0.952203,0.897482,0.830081,0.862069,0.137931,0.956580,0.897482,0.638174,0.956580,0.897482,0.661748,0.785283,0.695266,1.438298,0.689035,0.358064
S1_Grao_2,247,53,571,93,581,102,31.455844,53.000000,5.656854,9.899495,25.807318,10.000000,5.300000,10.000000,6.000000,8.214724,31.455844,61.000000,31.256622,11.873634,6.122351,10.770330,11.770265,5.656854,9.899495,1.218873,1.011029,0.946429,1.886792,0.673105,1.939391,0.993667,0.868852,0.820430,0.600000,0.400000,1.000000,0.868852,0.515626,1.000000,0.868852,0.581739,0.946429,0.571429,1.750000,0.673105,0.370594
S1_Grao_2,248,435,577,389,611,424,164.693434,435.000000,21.863961,38.180954,73.934912,22.000000,12.948718,39.000000,29.000000,23.534213,112.710678,767.000000,115.049939,43.318016,22.347212,39.798316,40.114897,21.863961,38.180954,2.227546,1.371419,0.521091,1.699010,0.201533,1.938408,0.698570,0.567145,0.448924,0.743590,0.256410,0.684367,0.567145,0.515887,0.684367,0.567145,0.349679,0.521091,0.572641,1.746296,0.201533,0.036722
S1_Grao_2,252,54,596,1434,603,1446,35.112698,54.000000,5.547002,11.648704,26.049645,12.000000,4.000000,10.000000,9.000000,8.291860,32.627417,63.000000,29.748559,13.219013,5.482089,12.369317,13.369272,5.547002,11.648704,1.347915,1.020973,0.835714,3.000000,0.550396,2.411309,0.847231,0.857143,0.741887,0.900000,0.100000,0.929220,0.857143,0.414712,0.929220,0.857143,0.449379,0.835714,0.476190,2.100000,0.550396,0.206702
S1_Grao_2,254,59,597,857,604,868,30.627417,59.000000,7.778175,7.778175,27.228953,8.000000,6.777778,11.000000,7.000000,8.667245,30.627417,62.000000,29.053758,10.605580,7.176499,11.000000,12.000000,7.778175,7.778175,1.124811,0.984402,0.975207,1.180328,0.790389,1.477821,0.948619,0.951613,0.889038,0.636364,0.363636,1.000000,0.951613,0.676672,1.000000,0.951613,0.620836,0.975207,1.000000,1.000000,0.790389,0.478536
S1_Grao_2,255,54,600,749,611,759,33.112698,54.000000,3.535534,12.020815,26.049645,12.000000,4.000000,11.000000,3.000000,8.291860,33.112698,54.000000,32.431549,14.674950,4.828302,12.529964,13.529941,3.535534,12.020815,1.271138,1.064282,1.270588,3.000000,0.618891,3.039360,0.979429,1.000000,0.786697,0.272727,0.727273,1.000000,1.000000,0.329017,1.000000,1.000000,0.437930,1.270588,0.294118,3.400000,0.618891,0.344369
S1_Grao_2,256,66,601,292,613,301,38.526912,66.000000,6.600000,12.600000,28.798966,13.000000,4.785714,11.000000,9.000000,9.166996,36.041631,79.000000,37.083839,14.565030,6.462396,13.000000,13.999876,6.600000,12.600000,1.337788,1.003305,0.793651,2.716418,0.558760,2.253813,0.962544,0.835443,0.747503,0.818182,0.181818,0.935492,0.835443,0.443693,0.935492,0.835443,0.497241,0.793651,0.523810,1.909091,0.558760,0.220507
S1_Grao_2,257,104,601,702,617,716,49.597980,104.000000,8.485281,16.263456,36.151107,17.000000,6.000000,17.000000,8.000000,11.507255,48.183766,124.000000,49.714819,18.774556,8.598528,17.480748,18.464205,8.485281,16.263456,1.371963,1.002031,0.753623,2.833333,0.531270,2.183462,1.002356,0.838710,0.728883,0.470588,0.529412,0.971486,0.838710,0.457988,0.971486,0.838710,0.433335,0.753623,0.521739,1.916667,0.531270,0.173497
S1_Grao_2,258,82,604,444,616,461,47.597980,82.000000,5.614563,18.715210,32.100505,19.000000,4.210526,17.000000,10.000000,10.217908,46.769553,99.000000,44.444657,21.010325,5.556579,18.788294,19.788285,5.614563,18.715210,1.482780,0.978184,0.780375,4.512500,0.454827,3.781162,0.933751,0.828283,0.674409,0.588235,0.411765,0.982595,0.828283,0.264469,0.982595,0.828283,0.295767,0.780375,0.300000,3.333333,0.454827,0.104978
S1_Grao_2,261,83,617,938,629,948,34.870058,83.000000,7.778175,10.606602,32.295646,12.000000,6.916667,10.000000,9.000000,10.280023,34.870058,88.000000,34.902649,12.586806,8.590080,12.369317,13.369314,7.778175,10.606602,1.079714,0.948341,1.006061,1.734940,0.857793,1.465272,1.000935,0.943182,0.926171,0.900000,0.100000,1.000000,0.943182,0.682467,1.000000,0.943182,0.690712,1.006061,0.733333,1.363636,0.857793,0.596079
S1_Grao_2,264,118,618,1071,629,1086,38.526912,118.000000,9.899495,12.727922,38.507554,14.000000,8.571429,13.000000,12.000000,12.257335,37.698485,125.000000,42.612516,14.924529,10.388387,15.132746,16.132725,9.899495,12.727922,1.000503,0.851333,0.936508,1.633333,0.998995,1.436655,1.106045,0.944000,0.999498,0.923077,0.076923,0.978497,0.944000,0.696061,0.978497,0.944000,0.656080,0.936508,0.777778,1.285714,0.998995,0.613807
